fecha,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,n19,n20
2022-10-23,75,92,87,22,55,41,53,77,35,47,60,27,60,14,62,14,77,19,64,58
2022-10-24,42,64,84,12,67,41,67,87,65,15,41,54,12,64,71,76,11,70,36,21
2022-10-25,52,57,45,84,15,40,26,4,33,71,52,41,47,31,12,59,81,78,23,43
2022-10-26,55,80,19,13,93,14,98,59,49,18,86,17,40,4,2,72,20,60,72,49
2022-10-27,65,24,81,20,59,83,79,5,36,85,85,63,10,40,96,10,80,41,74,5
2022-10-28,1,30,87,67,61,99,34,85,10,17,47,95,70,11,95,76,73,55,39,10
2022-10-29,61,12,58,53,59,82,41,43,5,28,8,14,42,40,93,11,14,75,2,65
2022-10-30,74,62,28,10,99,85,73,18,43,70,10,95,95,15,19,36,45,44,68,47
2022-10-31,18,26,41,51,92,9,80,31,72,25,38,44,75,16,34,52,65,7,9,71
2022-11-01,36,16,26,59,95,73,79,60,37,96,8,80,25,60,98,84,85,82,45,39
2022-11-02,51,28,47,12,89,73,6,65,75,86,32,63,27,84,87,7,28,10,39,0
2022-11-03,78,43,53,74,71,31,78,64,21,2,75,16,11,42,92,71,79,26,83,41
2022-11-04,97,56,60,91,94,1,23,61,0,31,19,52,59,18,53,39,99,6,84,99
2022-11-05,54,68,12,35,18,58,94,2,49,72,43,53,45,59,6,54,51,18,53,46
2022-11-06,59,56,40,78,35,47,42,48,80,70,4,49,12,72,98,61,37,7,33,52
2022-11-07,88,51,98,36,0,62,21,24,1,53,24,99,83,72,35,7,66,2,44,5
2022-11-08,55,55,53,71,22,24,41,70,11,88,25,12,59,27,40,6,46,30,16,38
2022-11-09,77,76,36,97,12,85,97,57,6,92,43,17,89,42,49,57,90,50,88,17
2022-11-10,61,52,32,21,6,26,68,27,72,87,69,80,57,94,76,32,72,67,75,31
2022-11-11,50,88,97,35,48,33,71,3,95,54,27,3,56,58,69,52,51,30,19,25
2022-11-12,37,77,11,64,3,4,27,35,18,88,30,46,99,25,61,74,27,5,79,28
2022-11-13,32,41,3,85,86,87,18,97,66,59,72,75,41,58,58,0,0,47,55,70
2022-11-14,75,58,28,61,25,81,42,89,12,70,42,12,55,21,29,45,36,38,39,1
2022-11-15,36,39,59,48,17,58,3,33,62,62,18,33,45,41,68,74,4,74,87,91
2022-11-16,5,88,16,33,38,29,29,16,65,58,61,52,22,58,65,5,98,57,63,56
2022-11-17,69,65,79,16,16,21,96,35,31,22,48,90,67,18,83,94,71,59,67,73
2022-11-18,85,65,53,18,37,8,72,99,9,44,70,2,43,79,29,65,60,70,24,16
2022-11-19,1,48,18,65,54,83,80,36,29,8,75,49,33,70,27,47,43,27,79,70
2022-11-20,51,69,8,42,60,39,71,52,38,41,71,6,83,5,13,81,37,45,37,9
2022-11-21,60,68,18,75,9,77,70,91,81,84,95,84,79,19,75,63,96,72,25,16
2022-11-22,28,48,65,21,23,30,80,36,7,54,0,67,84,16,84,67,9,22,22,20
2022-11-23,33,90,22,92,54,51,67,80,95,0,39,17,15,14,70,5,83,75,40,42
2022-11-24,67,1,38,18,18,55,24,37,71,62,33,4,2,48,42,79,8,84,21,35
2022-11-25,85,83,51,8,59,76,26,18,49,74,50,23,86,87,65,7,23,61,78,47
2022-11-26,30,88,38,91,53,61,12,26,97,71,47,52,8,78,7,38,41,60,41,96
2022-11-27,79,95,51,30,98,8,92,9,80,77,65,78,8,37,33,98,47,4,25,84
2022-11-28,89,92,14,68,40,73,82,26,50,32,45,29,33,27,29,57,60,92,39,65
2022-11-29,96,46,77,96,78,8,19,29,68,67,13,44,42,68,26,23,59,8,66,43
2022-11-30,53,80,18,20,90,74,26,72,45,61,78,4,61,33,51,36,94,59,84,25
2022-12-01,36,78,23,99,66,89,10,41,33,97,14,74,63,85,97,80,25,83,52,65
2022-12-02,28,81,44,80,42,61,10,9,95,72,17,59,78,59,44,83,5,63,47,64
2022-12-03,29,16,97,86,90,76,6,62,38,33,24,18,13,12,71,93,38,10,22,74
2022-12-04,34,66,20,75,65,22,93,52,21,56,41,91,30,88,74,67,18,8,86,57
2022-12-05,96,51,59,99,71,36,82,29,52,23,99,93,87,40,72,26,38,80,5,4
2022-12-06,66,77,38,67,90,9,83,58,42,5,38,79,54,17,23,84,43,9,97,25
2022-12-07,79,1,25,33,85,74,30,78,81,51,50,50,16,81,71,84,81,78,78,94
2022-12-08,60,82,80,27,56,72,10,53,0,24,48,30,77,63,26,1,25,51,76,60
2022-12-09,5,46,95,90,74,28,2,45,37,67,7,92,73,97,86,43,66,84,20,0
2022-12-10,30,43,62,26,44,64,82,22,79,93,40,55,0,71,87,1,84,14,84,54
2022-12-11,37,94,61,3,76,18,92,16,48,52,56,53,43,71,15,78,3,84,74,79
2022-12-12,29,84,69,96,2,79,62,98,44,27,87,32,70,33,94,52,31,82,6,9
2022-12-13,83,32,17,58,25,98,82,88,83,88,33,67,90,68,99,86,7,50,27,87
2022-12-14,93,56,5,34,18,52,98,34,73,83,83,14,23,22,29,4,53,74,26,63
2022-12-15,54,9,23,24,48,62,30,12,26,4,74,69,67,61,29,11,59,73,81,72
2022-12-16,65,82,76,94,0,14,57,40,34,74,53,52,4,46,60,28,23,55,91,11
2022-12-17,30,5,32,69,31,39,93,34,53,93,50,17,14,89,88,25,62,16,23,92
2022-12-18,40,20,52,85,83,66,81,77,96,65,59,90,36,49,85,97,42,58,83,51
2022-12-19,40,6,21,33,40,77,16,7,58,0,93,25,83,37,99,50,96,46,71,6
2022-12-20,44,27,79,53,64,25,11,68,44,41,96,11,64,6,68,55,72,75,13,27
2022-12-21,25,60,25,51,44,58,35,92,96,35,91,79,22,56,37,80,89,62,63,72
2022-12-22,49,47,56,81,64,14,14,41,65,39,38,89,86,47,71,45,60,27,49,64
2022-12-23,44,75,26,1,91,36,25,47,24,73,30,99,27,36,53,0,0,23,8,76
2022-12-24,87,41,51,61,9,46,95,20,8,28,54,86,35,34,34,84,46,33,17,12
2022-12-25,97,48,7,90,95,23,31,96,1,32,43,77,36,33,72,84,9,14,65,31
2022-12-26,66,17,80,32,33,17,21,59,58,82,63,42,80,1,70,54,22,63,98,34
2022-12-27,63,43,39,30,22,23,77,32,52,21,21,58,58,50,69,63,20,5,26,43
2022-12-28,20,48,3,47,35,95,87,95,65,97,18,53,74,48,21,65,97,52,24,4
2022-12-29,10,77,48,20,86,43,79,81,71,97,89,12,34,95,65,44,86,63,37,27
2022-12-30,85,84,91,78,18,38,32,25,79,12,47,86,78,26,3,41,59,85,52,26
2022-12-31,69,40,82,2,41,42,58,35,40,73,17,23,10,25,50,18,7,99,45,83
2023-01-01,73,16,51,56,15,11,26,26,27,25,54,29,77,5,62,77,43,31,30,32
2023-01-02,11,58,62,38,95,91,29,73,11,75,73,35,38,58,28,57,88,44,20,55
2023-01-03,65,52,2,66,3,41,41,84,86,77,81,21,71,74,77,79,16,25,78,14
2023-01-04,12,97,96,33,0,39,2,14,22,83,37,0,63,7,89,24,23,39,10,2
2023-01-05,91,86,91,67,1,97,70,41,73,56,67,82,93,79,89,56,33,66,55,5
2023-01-06,57,41,36,72,88,19,79,16,57,84,90,30,81,87,17,38,77,1,62,41
2023-01-07,51,41,19,34,86,61,47,70,18,8,54,1,14,71,90,28,38,68,80,26
2023-01-08,82,97,8,22,72,3,28,84,68,64,61,50,76,86,79,48,77,75,45,33
2023-01-09,41,49,14,21,10,7,56,69,61,72,40,79,74,71,76,23,56,77,9,24
2023-01-10,49,41,91,75,4,46,76,66,53,8,91,41,14,8,78,61,25,53,94,49
2023-01-11,39,30,18,91,17,5,14,18,42,90,13,14,43,90,92,95,12,70,64,3
2023-01-12,67,69,65,21,33,55,13,15,69,16,1,18,7,28,76,78,7,57,8,18
2023-01-13,78,97,27,77,34,78,57,54,80,69,97,36,95,82,49,50,90,58,33,4
2023-01-14,29,21,12,67,39,9,32,14,59,42,93,60,76,33,75,73,99,66,91,86
2023-01-15,91,57,22,58,92,97,94,44,80,48,69,43,30,44,30,42,67,20,67,7
2023-01-16,0,23,20,83,75,66,70,66,82,53,1,86,47,92,89,39,93,5,66,68
2023-01-17,84,47,24,4,46,45,35,63,53,11,4,89,74,46,49,11,26,82,12,10
2023-01-18,55,84,37,64,90,89,46,29,57,92,68,95,57,2,44,90,3,61,37,40
2023-01-19,56,41,92,30,75,9,33,15,21,56,34,4,86,67,95,80,55,46,94,42
2023-01-20,54,33,28,84,24,14,72,84,92,66,34,51,18,21,89,84,27,38,95,39
2023-01-21,32,20,40,36,73,34,45,32,31,25,49,42,5,93,34,75,90,1,12,19
2023-01-22,88,54,31,4,3,57,70,38,28,80,86,38,74,86,38,16,36,6,3,82
2023-01-23,85,64,85,93,68,91,91,27,94,98,27,62,22,39,62,3,64,48,12,68
2023-01-24,94,0,43,12,20,49,29,64,26,77,18,90,40,5,9,53,91,51,45,77
2023-01-25,22,67,21,84,88,19,14,72,65,62,50,12,71,16,54,34,33,83,45,49
2023-01-26,89,55,80,86,69,14,11,43,6,30,20,3,39,24,10,73,91,62,92,16
2023-01-27,76,40,48,66,78,5,38,76,53,34,4,0,42,48,22,79,72,18,18,86
2023-01-28,91,98,68,92,14,15,4,53,22,56,0,52,88,72,36,6,24,50,25,77
2023-01-29,93,17,0,8,80,5,74,40,42,73,32,81,9,71,90,16,55,64,13,54
2023-01-30,25,75,56,41,74,73,21,2,24,88,39,20,36,38,45,45,29,29,79,66
2023-01-31,67,19,99,8,68,74,26,7,73,56,96,72,92,63,49,94,81,3,58,14
2023-02-01,94,67,45,95,33,44,39,13,14,59,6,93,32,32,13,35,69,95,19,17
2023-02-02,13,57,11,8,74,79,31,58,74,4,63,28,40,35,71,46,76,31,54,90
2023-02-03,43,57,67,91,63,61,83,99,89,12,67,32,41,64,14,69,29,81,37,4
2023-02-04,59,74,61,77,80,4,0,22,22,56,22,36,45,60,99,68,26,35,4,41
2023-02-05,58,94,26,24,1,57,99,37,49,5,57,21,1,68,14,10,22,13,62,26
2023-02-06,67,54,35,19,67,52,72,50,80,54,81,54,96,85,25,72,13,91,34,47
2023-02-07,2,86,94,47,18,69,29,96,31,57,4,98,57,97,30,52,1,77,16,42
2023-02-08,67,8,78,80,53,60,9,44,84,8,98,48,1,33,50,95,70,58,96,29
2023-02-09,37,76,59,21,75,26,55,85,27,76,86,31,19,86,46,31,1,19,51,82
2023-02-10,50,27,92,36,16,94,39,48,82,28,52,86,25,89,19,85,39,54,55,20
2023-02-11,17,71,82,13,75,32,59,53,74,54,9,27,39,57,16,33,6,32,51,93
2023-02-12,17,2,37,60,60,34,3,91,50,77,39,83,78,9,5,14,82,26,39,57
2023-02-13,65,42,44,32,9,14,88,97,82,30,17,50,9,91,76,97,85,40,31,83
2023-02-14,58,87,32,54,46,18,54,8,37,53,14,75,19,72,2,68,40,79,56,38
2023-02-15,66,38,35,42,71,61,91,0,16,49,66,8,29,98,32,38,23,1,28,16
2023-02-16,38,23,40,26,91,29,18,76,81,56,34,83,66,38,39,0,5,13,24,92
2023-02-17,82,4,1,58,37,80,97,49,17,89,42,41,70,36,23,74,18,3,49,3
2023-02-18,79,97,94,14,93,11,35,8,82,22,66,76,38,78,32,14,45,71,3,80
2023-02-19,25,68,11,38,46,46,27,52,27,16,13,89,13,39,25,61,34,28,96,99
2023-02-20,13,69,88,97,29,78,32,62,51,70,91,11,22,58,35,55,78,69,76,16
2023-02-21,3,87,45,63,7,70,10,78,6,8,34,21,98,45,46,4,49,6,62,98
2023-02-22,32,80,96,96,74,86,35,58,66,21,31,36,6,45,78,64,62,60,2,0
2023-02-23,16,91,85,57,38,96,6,9,62,54,98,80,93,72,92,68,52,58,90,10
2023-02-24,56,39,66,60,39,68,53,18,63,2,82,90,7,25,12,77,7,54,38,75
2023-02-25,63,54,50,77,47,41,2,26,36,57,67,96,27,54,75,31,54,41,39,6
2023-02-26,2,29,91,19,6,62,95,5,74,10,13,93,70,55,16,55,6,39,70,56
2023-02-27,67,11,75,95,90,8,9,51,52,85,36,51,20,94,12,90,89,5,77,33
2023-02-28,22,40,92,39,24,52,40,1,18,1,52,64,71,20,80,41,4,92,69,56
2023-03-01,4,1,56,87,64,0,63,34,12,81,57,72,16,11,51,52,58,74,66,67
2023-03-02,17,41,59,51,30,94,14,97,78,59,12,56,8,93,28,39,63,1,54,71
2023-03-03,20,15,48,53,43,29,40,31,24,47,39,43,0,69,4,20,80,98,99,59
2023-03-04,25,83,65,98,54,52,4,19,66,99,47,2,39,12,95,14,11,45,54,71
2023-03-05,36,89,59,4,3,46,43,45,5,5,6,73,60,13,43,94,6,18,38,23
2023-03-06,15,97,76,72,93,18,88,98,58,90,81,31,33,67,55,38,4,2,9,40
2023-03-07,2,14,96,45,93,18,35,67,98,69,90,4,30,88,52,16,16,75,15,49
2023-03-08,18,20,39,11,65,16,75,52,34,61,40,8,30,52,10,73,35,20,0,8
2023-03-09,23,36,15,54,19,95,56,79,42,20,44,41,62,91,23,9,71,0,79,72
2023-03-10,82,9,20,55,32,84,45,42,18,56,34,45,27,60,83,2,23,67,70,29
2023-03-11,28,74,55,38,5,65,29,57,72,46,25,21,70,89,97,80,60,86,38,88
2023-03-12,43,59,16,49,34,36,59,88,82,34,73,54,34,90,16,80,21,89,72,46
2023-03-13,7,18,16,76,62,21,36,30,65,33,76,69,24,32,54,90,11,35,59,32
2023-03-14,28,43,19,60,87,91,47,29,38,22,59,13,31,17,20,67,99,67,24,40
2023-03-15,62,86,71,14,60,19,37,96,89,25,72,32,0,85,82,29,77,3,53,98
2023-03-16,78,57,36,73,97,19,4,37,51,24,61,30,98,26,80,96,49,19,89,40
2023-03-17,54,4,34,55,69,95,58,27,55,7,14,35,2,7,0,18,82,35,90,88
2023-03-18,86,21,34,46,43,7,23,62,67,36,29,58,66,71,81,58,37,34,3,41
2023-03-19,86,62,59,22,59,18,34,58,4,31,8,16,35,69,26,2,39,22,77,82
2023-03-20,67,61,73,37,65,41,42,78,79,40,93,54,48,50,77,96,69,34,51,30
2023-03-21,65,99,86,47,34,45,31,99,20,80,41,65,92,59,61,3,12,54,37,60
2023-03-22,38,17,79,84,96,20,31,28,93,59,92,89,24,42,41,48,99,17,77,22
2023-03-23,73,20,52,66,43,96,70,15,37,31,29,21,18,87,98,16,79,22,52,19
2023-03-24,27,41,70,47,81,9,57,10,11,30,10,77,50,64,5,22,52,8,16,2
2023-03-25,91,43,4,46,88,18,23,98,85,54,18,21,86,67,35,2,13,72,64,35
2023-03-26,59,75,64,23,95,2,55,22,70,56,19,50,51,42,4,20,96,18,45,29
2023-03-27,75,57,71,63,50,96,70,68,69,46,64,60,88,97,48,60,29,84,71,92
2023-03-28,60,70,9,60,37,50,32,28,82,55,25,76,7,29,33,17,84,67,67,59
2023-03-29,37,65,73,53,47,22,8,4,71,34,70,50,44,62,18,97,33,76,24,46
2023-03-30,49,30,34,43,83,50,8,21,98,8,64,21,43,35,97,55,24,60,7,92
2023-03-31,34,88,80,18,96,99,80,45,67,8,92,22,71,80,96,82,81,70,57,4
2023-04-01,97,44,79,37,45,46,99,21,50,15,49,54,13,69,82,81,72,14,62,69
2023-04-02,75,70,62,72,85,56,14,81,66,68,29,14,78,4,40,50,1,59,11,24
2023-04-03,99,56,96,49,80,3,29,28,6,95,50,59,52,24,92,66,12,46,0,67
2023-04-04,52,90,94,9,8,89,51,46,57,46,61,94,60,32,21,96,57,56,3,91
2023-04-05,46,99,16,32,21,37,97,41,82,75,29,57,85,61,26,86,55,98,65,44
2023-04-06,43,88,98,41,16,3,32,34,42,14,49,94,23,68,3,64,93,28,81,8
2023-04-07,35,0,35,30,69,29,82,29,22,49,65,88,81,52,97,29,99,38,26,38
2023-04-08,58,47,5,35,49,66,95,95,51,56,69,83,74,72,44,86,66,15,59,31
2023-04-09,20,64,64,95,97,40,17,14,97,39,34,62,5,64,87,72,41,11,24,26
2023-04-10,38,13,57,36,49,28,45,71,8,51,61,66,92,78,73,86,91,83,61,84
2023-04-11,32,95,17,22,15,77,43,73,51,40,89,43,61,85,21,40,14,54,78,5
2023-04-12,6,74,70,40,36,28,6,51,61,86,54,15,30,78,61,77,41,6,89,34
2023-04-13,8,58,74,47,61,41,81,78,71,1,51,78,24,25,90,84,98,49,12,0
2023-04-14,70,81,42,42,84,18,6,96,54,77,95,81,46,64,63,92,14,69,86,35
2023-04-15,70,24,8,2,52,5,59,37,0,22,73,37,72,81,79,67,74,56,46,6
2023-04-16,97,84,67,64,57,9,31,33,79,60,39,32,85,78,81,39,47,57,19,36
2023-04-17,49,67,44,15,42,53,65,85,23,55,41,68,87,47,84,0,91,78,13,67
2023-04-18,51,97,30,60,52,22,81,74,54,94,92,81,15,89,30,57,97,23,19,85
2023-04-19,1,17,32,73,48,39,91,75,63,34,85,25,94,26,82,91,22,22,7,34
2023-04-20,50,8,14,42,18,77,32,4,15,30,14,21,20,41,52,62,90,68,19,44
2023-04-21,72,55,16,78,19,34,73,96,89,96,39,43,16,47,78,6,31,92,18,29
2023-04-22,93,34,83,28,25,18,6,41,71,50,40,20,68,25,3,96,94,21,23,58
2023-04-23,42,88,42,13,54,11,44,57,94,29,64,0,87,31,24,10,78,5,61,31
2023-04-24,71,96,27,61,37,50,8,20,79,34,0,32,66,97,85,75,92,65,51,53
2023-04-25,94,0,51,76,3,82,84,52,82,14,94,4,3,52,73,70,55,78,60,85
2023-04-26,11,98,88,89,36,94,14,7,39,93,96,49,75,53,11,65,14,65,24,26
2023-04-27,67,46,83,68,29,77,6,73,38,30,52,90,25,99,58,25,69,73,53,13
2023-04-28,81,81,76,75,38,49,66,16,60,11,84,11,77,22,92,65,43,4,60,37
2023-04-29,79,79,68,26,17,49,45,67,53,49,48,50,87,17,1,22,31,61,84,71
2023-04-30,99,0,19,8,66,42,31,31,89,7,31,49,41,68,60,80,84,39,86,63
2023-05-01,86,46,2,65,96,93,15,48,87,41,51,99,48,19,3,46,51,91,79,6
2023-05-02,81,6,1,54,52,31,46,92,67,34,93,16,17,23,23,7,30,54,22,10
2023-05-03,65,41,65,24,75,97,26,63,76,54,29,21,64,47,83,8,3,37,47,63
2023-05-04,11,58,81,90,89,51,89,53,7,97,0,28,4,54,56,63,14,1,26,5
2023-05-05,3,26,99,80,36,37,92,66,83,86,16,1,26,59,90,30,85,66,65,71
2023-05-06,51,67,79,58,3,51,59,87,0,4,36,80,48,30,69,50,57,42,72,1
2023-05-07,0,68,2,33,36,61,77,82,28,16,98,4,81,2,48,64,47,56,2,15
2023-05-08,55,82,54,49,98,38,38,7,78,6,13,5,19,43,4,41,48,11,5,31
2023-05-09,65,60,12,9,18,87,93,52,90,13,65,64,44,73,47,85,13,1,37,12
2023-05-10,17,4,43,73,55,35,1,50,32,23,45,17,32,92,61,98,62,9,66,86
2023-05-11,91,55,12,64,14,5,21,9,44,94,66,69,80,23,57,71,30,38,70,80
2023-05-12,36,62,66,92,78,19,62,95,37,76,53,43,57,42,31,76,53,93,0,76
2023-05-13,15,76,87,78,59,12,96,32,2,0,73,83,80,55,63,90,66,35,95,96
2023-05-14,62,56,93,77,11,95,72,73,40,0,27,33,45,70,45,37,24,76,78,36
2023-05-15,21,22,66,77,78,87,75,48,26,37,28,9,14,1,19,83,53,38,23,58
2023-05-16,97,34,84,93,78,59,30,3,73,95,68,3,13,39,98,8,31,55,11,11
2023-05-17,6,50,28,3,50,73,66,68,55,78,6,19,70,33,23,2,86,83,6,30
2023-05-18,21,20,25,29,70,96,4,32,66,30,19,16,59,15,9,74,34,89,49,13
2023-05-19,19,88,12,31,30,98,97,69,23,17,6,6,94,60,19,78,7,52,19,44
2023-05-20,22,13,92,91,49,78,20,39,22,8,42,74,74,44,44,60,93,15,40,90
2023-05-21,54,79,46,92,89,44,0,56,20,24,42,44,86,3,29,63,62,31,17,27
2023-05-22,89,26,49,94,11,87,74,48,94,7,85,19,35,12,49,16,25,5,30,16
2023-05-23,68,63,66,67,10,21,73,48,63,5,38,43,69,91,57,76,64,90,81,24
2023-05-24,22,91,59,44,70,28,80,52,87,64,26,96,40,76,25,41,73,69,93,79
2023-05-25,32,86,92,95,90,69,79,64,31,81,22,43,34,17,79,47,52,50,68,17
2023-05-26,50,26,97,6,92,5,10,90,64,32,58,16,6,4,27,17,40,87,37,39
2023-05-27,12,98,14,33,94,45,33,71,3,32,58,99,96,62,34,55,93,66,14,97
2023-05-28,90,21,65,87,22,92,18,35,94,94,2,86,69,87,46,98,74,75,42,39
2023-05-29,20,5,90,59,55,33,73,40,80,7,24,28,2,66,70,41,79,95,73,67
2023-05-30,44,55,28,24,2,48,22,46,81,36,32,44,49,27,59,2,48,64,46,97
2023-05-31,15,45,29,90,17,52,42,91,55,46,58,71,3,24,23,41,57,91,56,18
2023-06-01,52,42,64,63,66,99,2,76,85,24,75,10,54,32,22,64,40,16,60,50
2023-06-02,4,82,98,34,98,99,46,92,78,83,12,78,23,74,23,78,89,50,43,14
2023-06-03,23,99,73,76,81,58,44,34,2,80,86,34,51,57,65,64,19,68,75,1
2023-06-04,61,41,88,94,58,39,93,26,49,35,15,89,25,79,75,66,10,40,92,36
2023-06-05,2,72,68,58,36,32,22,59,99,78,65,56,70,50,84,58,24,56,24,53
2023-06-06,80,72,27,72,12,64,31,61,86,13,69,68,75,96,48,13,69,54,81,79
2023-06-07,73,39,47,91,43,58,68,11,76,1,98,56,16,78,84,20,4,52,64,16
2023-06-08,56,52,86,81,13,70,50,46,16,74,86,20,2,60,98,67,25,87,53,50
2023-06-09,5,6,57,80,75,94,50,62,62,38,0,83,6,95,84,10,12,73,54,64
2023-06-10,28,88,54,56,99,77,68,86,99,81,80,19,87,88,59,65,62,54,18,65
2023-06-11,37,53,90,10,95,56,94,20,5,62,52,73,60,51,90,32,27,80,35,56
2023-06-12,61,29,35,4,27,32,1,82,88,17,60,44,12,2,66,7,89,78,72,84
2023-06-13,10,62,20,51,35,12,73,30,12,87,13,20,2,51,82,85,74,47,88,76
2023-06-14,88,23,60,2,52,87,73,77,31,39,98,26,8,38,76,52,4,66,73,60
2023-06-15,17,19,40,35,10,85,92,14,56,42,40,58,45,45,14,71,57,5,37,21
2023-06-16,38,11,61,58,59,36,72,84,41,43,89,60,50,73,31,3,70,64,42,4
2023-06-17,94,73,38,20,55,2,45,98,73,98,39,8,96,86,56,22,73,1,91,69
2023-06-18,17,16,5,77,12,52,35,54,69,20,20,33,93,44,25,51,18,76,31,98
2023-06-19,62,61,29,17,7,85,97,21,99,61,78,98,97,56,52,67,21,38,82,10
2023-06-20,45,31,58,18,92,79,8,32,4,12,42,32,52,29,33,95,87,1,60,14
2023-06-21,78,83,66,67,85,10,70,11,4,63,27,4,6,97,22,40,26,93,7,54
2023-06-22,47,69,89,0,1,37,40,89,27,84,8,7,74,76,9,99,8,88,19,2
2023-06-23,85,18,52,82,15,74,53,25,4,26,42,36,71,40,38,81,46,98,57,93
2023-06-24,88,41,61,14,52,42,48,18,86,7,78,94,10,43,58,99,86,41,96,33
2023-06-25,33,50,77,19,74,0,26,97,65,46,73,43,10,49,95,27,5,74,45,33
2023-06-26,48,92,25,20,53,46,14,58,57,60,41,29,32,83,62,39,61,34,86,72
2023-06-27,10,5,3,2,49,18,67,48,9,0,3,53,58,35,7,93,40,42,38,5
2023-06-28,71,66,16,26,54,37,99,49,88,20,55,32,93,55,65,7,48,57,29,73
2023-06-29,46,56,36,67,10,50,89,23,86,88,23,8,76,95,25,91,20,35,88,30
2023-06-30,75,14,37,94,22,70,91,78,94,94,11,60,42,68,74,24,79,40,65,42
2023-07-01,34,69,54,85,78,86,76,91,15,64,8,49,86,72,58,69,17,93,21,16
2023-07-02,14,93,46,53,37,2,6,1,53,19,40,46,53,89,4,49,13,92,91,13
2023-07-03,11,10,9,15,15,16,14,37,25,41,89,35,28,91,32,12,61,28,51,76
2023-07-04,56,80,34,16,39,41,71,68,30,92,27,99,3,67,62,58,77,59,60,87
2023-07-05,18,53,71,30,21,12,26,66,61,17,49,21,93,72,17,28,85,55,35,59
2023-07-06,38,91,87,16,67,83,21,87,41,30,98,68,29,52,64,71,20,61,84,80
2023-07-07,29,97,1,77,31,94,86,88,25,79,33,44,90,72,64,12,53,12,7,94
2023-07-08,59,0,46,28,15,81,15,16,23,71,19,32,90,56,17,85,51,83,7,16
2023-07-09,9,48,38,41,36,42,38,15,56,86,99,11,41,24,56,36,87,93,32,35
2023-07-10,53,63,75,10,5,67,47,67,30,17,11,78,40,8,24,86,48,85,94,6
2023-07-11,94,37,69,40,61,66,13,43,20,11,59,68,25,0,97,47,65,7,62,76
2023-07-12,4,52,14,14,61,61,55,51,46,48,33,25,26,90,26,37,50,74,77,72
2023-07-13,30,16,81,87,91,85,36,15,67,64,24,62,99,16,37,39,21,78,70,21
2023-07-14,85,42,55,68,87,22,59,67,88,77,91,7,42,30,49,81,49,3,67,1
2023-07-15,9,72,83,31,56,54,5,54,1,81,74,28,26,19,95,84,83,46,81,59
2023-07-16,29,43,40,35,24,39,59,19,14,69,52,35,90,46,33,21,32,27,86,89
2023-07-17,41,26,13,71,87,41,87,24,60,8,56,63,64,77,9,27,69,59,94,78
2023-07-18,47,53,65,1,36,12,23,82,54,86,88,80,76,16,26,70,30,37,93,70
2023-07-19,10,72,79,91,68,9,76,65,45,76,52,93,93,22,44,19,33,22,51,0
2023-07-20,79,15,27,17,35,7,85,41,92,4,17,83,46,5,4,89,26,41,89,66
2023-07-21,77,47,69,58,17,57,92,34,49,41,68,62,47,4,26,31,73,39,37,44
2023-07-22,43,71,67,76,20,74,29,0,63,1,9,4,60,20,80,35,33,51,77,69
2023-07-23,20,76,50,98,51,28,76,2,72,54,17,2,4,8,48,70,13,15,81,22
2023-07-24,82,9,83,73,14,33,33,13,37,67,73,20,72,26,4,19,34,3,9,35
2023-07-25,92,63,93,3,86,13,23,10,41,20,73,75,29,79,16,4,16,24,5,10
2023-07-26,30,85,85,99,9,0,56,60,23,79,95,33,94,10,47,19,58,7,50,17
2023-07-27,41,68,33,54,97,87,99,17,49,78,92,24,98,44,77,51,29,10,16,64
2023-07-28,55,43,62,50,14,26,43,39,90,94,53,26,79,18,49,99,87,92,9,46
2023-07-29,76,15,76,34,88,41,25,91,71,46,96,60,58,36,83,58,62,93,26,79
2023-07-30,81,6,72,83,53,11,7,2,36,62,57,50,41,68,88,82,71,29,94,86
2023-07-31,94,61,33,45,32,35,42,93,49,40,63,28,0,72,33,23,53,16,27,51
2023-08-01,97,24,46,52,71,52,73,86,28,83,26,80,63,56,46,54,23,49,60,38
2023-08-02,38,34,81,38,58,97,3,21,92,71,37,8,51,78,42,84,29,49,9,52
2023-08-03,86,15,60,31,35,0,53,98,14,23,22,56,18,95,69,62,0,47,80,50
2023-08-04,73,68,92,36,82,26,55,61,44,10,43,19,48,2,48,37,1,62,31,58
2023-08-05,88,86,50,47,53,39,29,15,91,6,34,16,6,17,45,55,89,68,80,55
2023-08-06,20,84,47,77,0,44,33,29,67,82,86,80,81,83,69,75,22,95,50,26
2023-08-07,45,82,69,15,43,75,69,18,74,67,24,30,41,67,95,99,68,41,6,59
2023-08-08,48,67,96,16,37,57,35,17,59,3,37,97,47,10,83,17,25,96,77,32
2023-08-09,64,48,89,56,66,14,24,2,58,56,30,23,45,10,85,83,59,90,61,49
2023-08-10,59,8,21,55,11,80,17,41,48,15,24,48,10,18,2,50,82,81,35,68
2023-08-11,98,42,91,77,17,44,93,16,5,26,0,12,42,76,21,84,98,46,99,57
2023-08-12,6,11,51,92,9,57,81,98,90,10,7,20,27,86,64,94,41,41,27,43
2023-08-13,79,69,78,83,0,23,65,44,11,6,94,84,31,63,14,13,33,28,97,2
2023-08-14,54,85,2,55,37,21,23,81,46,4,40,81,68,95,77,17,6,46,44,54
